309907008,Cardiac intensive care unit (environment)
309910001,Pediatric intensive care unit (environment)
309913004,Clinical allergy department (environment)
309914005,Audiology department (environment)
309915006,Cardiology department (environment)
309918008,Pulmonary medicine department (environment)
309923008,Dermatology department (environment)
309925001,Endocrinology department (environment)
309927009,General medical department (environment)
309933000,Care of the elderly department (environment)
309934006,Infectious diseases department (environment)
309935007,Medical ophthalmology department (environment)
309936008,Nephrology department (environment)
309937004,Neurology department (environment)
309938009,Nuclear medicine department (environment)
309939001,Palliative care department (environment)
309940004,Rehabilitation department (environment)
309941000,Rheumatology department (environment)
309942007,Obstetrics and gynecology department (environment)
309943002,Gynecology department (environment)
309944008,Obstetrics department (environment)
309948006,Pediatric oncology department (environment)
309949003,Pain management department (environment)
309950003,Pathology department (environment)
309954007,Hematology department (environment)
309956009,Medical microbiology department (environment)
309958005,Psychiatry department (environment)
309959002,Child and adolescent psychiatry department (environment)
309964003,Radiology department (environment)
309966001,Stroke unit (environment)
309967005,Surgical department (environment)
309968000,Breast surgery department (environment)
309969008,Cardiothoracic surgery department (environment)
309970009,Thoracic surgery department (environment)
309971008,Cardiac surgery department (environment)
309972001,Dental surgery department (environment)
309974000,Oral surgery department (environment)
309978002,"Ear, nose and throat department (environment)"
309979005,Endocrine surgery department (environment)
309980008,Gastrointestinal surgery department (environment)
309983005,Colorectal surgery department (environment)
309984004,General surgical department (environment)
309985003,Hand surgery department (environment)
309989009,Orthopedic department (environment)
309991001,Pediatric surgical department (environment)
309992008,Plastic surgery department (environment)
309993003,Surgical transplant department (environment)
309994009,Trauma surgery department (environment)
309995005,Urology department (environment)
309996006,Vascular surgery department (environment)
310030000,Endoscopy service (qualifier value)
310076001,Clinical biochemistry service (qualifier value)
310101009,Speech and language therapy service (qualifier value)
310105000,Optometry service (qualifier value)
310123008,Psychology service (qualifier value)
310127009,Magnetic resonance imaging service (qualifier value)
310128004,Computed tomography service (qualifier value)
310158005,Hepatobiliary surgical service (qualifier value)
310159002,Neurosurgical service (qualifier value)
310169008,Ultrasonography service (qualifier value)
310200001,Cytology service (qualifier value)
310205006,Private residential home (environment)
310243009,Nutritional assessment (procedure)
310245002,Weaning diet (finding)
310247005,Family history: Thrombosis (situation)
310249008,Follow-up orthopedic assessment (finding)
310252000,Body mass index less than 20 (finding)
310264008,Immunocompromised diet (finding)
310265009,Modified electrolyte diet (finding)
310305009,Active advance directive (copy within chart) (finding)
310376006,Immunization consent not given (finding)
310387003,Intracapillary glomerulosclerosis of kidney due to diabetes mellitus (disorder)
310402006,Benefits agency reports fit for work (finding)
310439007,Urine cytology abnormal (finding)
310449005,Referral to hospital (procedure)
310464005,Physiotherapy department (environment)
310495003,Mild depression (disorder)
310496002,Moderate depression (disorder)
310500000,Diet good (finding)
310502008,Diet poor (finding)
310503003,Diet average (finding)
310582005,Implantation of intravenous dual chamber permanent cardiac pacemaker (procedure)
310585007,Delivery place planned (situation)
310586008,Home delivery planned (situation)
310605004,Fibrous histiocytoma of tendon sheath (disorder)
310643001,Infection of intravenous catheter (disorder)
310647000,Anemia secondary to renal failure (disorder)
310651003,Bone structure of proximal femur (body structure)
310652005,Bone structure of distal femur (body structure)
310701003,Behcet's syndrome (disorder)
310787001,Structure of lung and/or mediastinum (body structure)
310800007,Brachyphalangia of toe (disorder)
310805002,Sudan black stain (substance)
310859004,Driving assessment (procedure)
310860009,Work assessment (procedure)
310869005,Planning to move (finding)
310876000,"Cholesterol reduction program, function (observable entity)"
311366001,Kimmelstiel-Wilson syndrome (disorder)
311401005,Patient education (procedure)
311443003,Coffee bean dust (substance)
311506003,Guanarito virus (organism)
311508002,Sabia virus (organism)
311731000,Paraffin wax (substance)
311764000,Family counseling (procedure)
311774002,Colonoscopic polypectomy (procedure)
311788003,Site of access (attribute)
311806008,Osteoporotic collapse of cervical vertebra (disorder)
311840008,"Homework, function (observable entity)"
311846002,Pyrethroid insecticide (substance)
311897005,Sacral dimple (finding)
312004007,Retrograde direction (qualifier value)
312064005,Hypoglycemic agent (product)
312079003,Uses intrauterine contraception (finding)
312081001,Uses intrauterine device contraception (finding)
312099009,Genitourinary chlamydia infection (disorder)
312104005,Cholangiocarcinoma of biliary tract (disorder)
312110005,Gallbladder and bile duct calculi (disorder)
312121001,Bacterial gastrointestinal infectious disease (disorder)
312149008,Fungal respiratory infection (disorder)
312196000,Female genital infection (disorder)
312214005,Floating-Harbor syndrome (disorder)
312230002,Hyperhidrosis (disorder)
312235007,Radiolabeled antibody therapy (procedure)
312288001,Vascular graft (morphologic abnormality)
312330004,Rickettsia peacockii (organism)
312342009,Infective pneumonia (disorder)
312373008,Femoral false aneurysm (disorder)
312385000,Child minding service (finding)
312386004,Babysitting service (finding)
312399001,Thyroid function tests abnormal (finding)
312410004,Variola major virus (organism)
312411000,Variola minor virus (organism)
312422001,Infective pharyngitis (disorder)
312442005,History of atrial fibrillation (situation)
312444006,Spastic paraparesis (finding)
312452009,Administration of prophylactic aspirin (procedure)
312500006,Regional lymph node structure (body structure)
312501005,Structure of lymph node of head and neck (body structure)
312502003,Lymph node structure of trunk (body structure)
312503008,Lymph node structure of limb (body structure)
312522004,"Common (non-mitral, non-tricuspid) atrioventricular valve structure (body structure)"
312535008,Pharynx and/or larynx structures (body structure)
312608009,Laceration - injury (disorder)
312609001,Puncture wound - injury (disorder)
312682007,Empyema (disorder)
312731002,Subclavian venography (procedure)
312775003,Debridement of ulcer (procedure)
312779009,Bone structure of head and/or neck (body structure)
312824007,Family history of cancer of colon (situation)
312850006,History of disorder (situation)
312851005,Screening for disorder (procedure)
312859007,Vietnamese (ethnic group)
312891008,Pregnancy-related examination (procedure)
312894000,Osteopenia (disorder)
312902008,Macular pseudohole (disorder)
312903003,Mild nonproliferative retinopathy due to diabetes mellitus (disorder)
312904009,Moderate nonproliferative retinopathy due to diabetes mellitus (disorder)
312905005,Severe nonproliferative retinopathy due to diabetes mellitus (disorder)
312912001,Macular edema due to diabetes mellitus (disorder)
312934004,Syphilitic chorioretinitis (disorder)
312948004,Karyotype determination (procedure)
312955002,Tertiary syphilitic chorioretinitis (disorder)
312956001,Central serous chorioretinopathy (disorder)
312965008,Laser assisted in situ keratomileusis (procedure)
312968005,Excision biopsy of skin lesion (procedure)
312974005,Preterm premature rupture of membranes (disorder)
312975006,Microalbuminuria (finding)
312991009,Senile dementia of the Lewy body type (disorder)
312999006,Disorder of macula of retina (disorder)
313026002,Nail care procedure (procedure)
313039003,Solid organ transplant (procedure)
313070006,Counseling for domestic abuse (procedure)
313071005,Counseling for substance abuse (procedure)
313080005,Work-related counseling (procedure)
313082002,Employment education (procedure)
313085000,Relationship counseling (procedure)
313088003,Ocular muscle balance (observable entity)
313106003,Emergency contraception education (procedure)
313157004,Pseudostrabismus (disorder)
313168004,Bullied at school (finding)
313172000,Colonoscopy abnormal (finding)
313182004,Chronic post-traumatic stress disorder (disorder)
313186001,Referral to breast clinic (procedure)
313203003,Hearing test abnormal (finding)
313204009,Lifestyle education (procedure)
313210009,Fluid intake education (procedure)
313259008,"Localized, primary osteoarthritis of elbow (disorder)"
313261004,Open wound of chin (disorder)
313270001,Percutaneous insertion of nephrostomy tube (procedure)
313280002,Manual evacuation of feces from rectum (procedure)
313296004,Mild chronic obstructive pulmonary disease (disorder)
313297008,Moderate chronic obstructive pulmonary disease (disorder)
313299006,Severe chronic obstructive pulmonary disease (disorder)
313307000,Epileptic seizure (finding)
313332003,Dressing patient (procedure)
313341008,International normalized ratio above reference range (finding)
313344000,Vulval superficial dyspareunia (finding)
313376005,No family history: breast carcinoma (situation)
313387002,Phonophobia (finding)
313395003,Cardiac rehabilitation (regime/therapy)
313420001,Assisting with toileting (regime/therapy)
313423004,At increased risk of osteoporosis (finding)
313424005,At increased risk of disease (finding)
313435000,Type I diabetes mellitus without complication (disorder)
313436004,Type II diabetes mellitus without complication (disorder)
314016000,Age-related lens opacity (finding)
314020001,Viral keratitis (disorder)
314022009,Obstruction of nasolacrimal duct (disorder)
314031009,Acute toxoplasmosis chorioretinitis (disorder)
314032002,Inactive toxoplasmosis chorioretinitis (disorder)
314116003,Post infarct angina (disorder)
314122007,Maintenance therapy (procedure)
314128006,Laparoscopic Nissen fundoplication using abdominal approach (procedure)
314186008,Inflammatory abdominal aortic aneurysm (disorder)
314201008,Dislocation of hip joint prosthesis (disorder)
314207007,Non-Q wave myocardial infarction (disorder)
314208002,Rapid atrial fibrillation (disorder)
314271007,Induction of conscious sedation (procedure)
314381008,Approved foster parent (finding)
314395006,Skin structure of lateral half of nose (body structure)
314417000,Administration of vaccine product containing only Neisseria meningitidis serogroup A and C antigens (procedure)
314439003,Maximum systolic blood pressure (observable entity)
314440001,Average systolic blood pressure (observable entity)
314450000,Administration of single dose of vaccine product containing only Neisseria meningitidis serogroup C antigen (procedure)
314451001,Minimum diastolic blood pressure (observable entity)
314452008,Maximum diastolic blood pressure (observable entity)
314453003,Average diastolic blood pressure (observable entity)
314515006,Papilloma of eyelid (disorder)
314516007,Preseptal cellulitis (disorder)
314523008,Joint implant (physical object)
314527009,Chlamydia antigen detected by enzyme-linked immunosorbent assay (finding)
314537004,Optic papillopathy due to diabetes mellitus (disorder)
314631008,Menometrorrhagia (finding)
314669003,Child weight < 0.4th centile (finding)
314670002,Child weight = 0.4th centile (finding)
314671003,Child weight 0.5th - 1.9th centile (finding)
314672005,Child weight = 2nd centile (finding)
314673000,Child weight third - eighth centile (finding)
314674006,Child weight 9th centile (finding)
314675007,Child weight 10th - 24th centile (finding)
314676008,Child weight = 25th centile (finding)
314677004,Child weight 26th - 49th centile (finding)
314678009,Child weight = 50th centile (finding)
314679001,Child weight 51st - 74th centile (finding)
314680003,Child weight = 75th centile (finding)
314681004,Child weight 76th - 90th centile (finding)
314682006,Child weight = 91st centile (finding)
314683001,Child weight 92nd - 97th centile (finding)
314684007,Child weight = 98th centile (finding)
314685008,Child weight 98.1st - 99.6th centile (finding)
314686009,Child weight > 99.6th centile (finding)
314730000,Structure of lymph node of stomach (body structure)
314736006,Structure of female genital lymph node (body structure)
314788004,Divergence insufficiency (disorder)
314796009,Malleolar structure of tibia (body structure)
314840009,Progressive locomotor ataxia (disorder)
314846003,Patient given choice of treatment (finding)
314893005,Arthropathy due to type 1 diabetes mellitus (disorder)
314900004,Sudan stain (substance)
314902007,Peripheral angiopathy due to type 2 diabetes mellitus (disorder)
314903002,Arthropathy due to type 2 diabetes mellitus (disorder)
314938000,Poor sleep pattern (finding)
314955001,Local recurrence of malignant tumor of breast (disorder)
314956000,Borderline blood pressure (finding)
314965007,Local recurrence of malignant tumor of colon (disorder)
314966008,Local recurrence of malignant tumor of rectum (disorder)
314972008,Indirect fundoscopy following mydriatic (procedure)
314978007,Postoperative pneumonia (disorder)
315016007,At increased risk of coronary heart disease (finding)
315042007,Social support (regime/therapy)
315058005,Hereditary nonpolyposis colon cancer (disorder)
315059002,Laparoscopic salpingectomy (procedure)
315207000,Diabetic lipid lowering diet (finding)
315208005,Diabetic weight reducing diet (finding)
315217005,Ear symptom (finding)
315233008,Primary prevention (procedure)
315234002,Secondary prevention (procedure)
315236000,White British (ethnic group)
315237009,White Irish (ethnic group)
315240009,Black - ethnic group (ethnic group)
315245004,Deterioration in school performance (finding)
315249005,Persistent breast nodularity (disorder)
315280000,Asian - ethnic group (ethnic group)
315283003,Irish traveller (ethnic group)
315284009,Mass of parotid gland (finding)
315308008,Dilatation of cervix for delivery (procedure)
315348000,Asymptomatic coronary heart disease (disorder)
315353005,Posterior subcapsular cataract (disorder)
315354004,Country of birth (observable entity)
315598000,Lipid disorder monitoring (regime/therapy)
315634007,Black Caribbean and White (ethnic group)
315635008,Black African and White (ethnic group)
315642008,Influenza-like symptoms (finding)
315826004,Tabetic neurosyphilis (disorder)
317249006,Product containing precisely ranitidine (as ranitidine hydrochloride) 150 milligram/1 each conventional release oral tablet (clinical drug)
317288008,Product containing precisely misoprostol 200 microgram/1 each conventional release oral tablet (clinical drug)
317291008,Product containing precisely omeprazole 20 milligram/1 each conventional release oral capsule (clinical drug)
317295004,Product containing precisely omeprazole 40 milligram/1 each conventional release oral capsule (clinical drug)
317297007,Product containing precisely omeprazole 10 milligram/1 each conventional release oral capsule (clinical drug)
317305007,Product containing precisely omeprazole 10 milligram/1 each conventional release oral tablet (clinical drug)
317306008,Product containing precisely omeprazole 20 milligram/1 each conventional release oral tablet (clinical drug)
317307004,Product containing precisely omeprazole 40 milligram/1 each conventional release oral tablet (clinical drug)
317377000,Product containing precisely loperamide hydrochloride 2 milligram/1 each conventional release oral tablet (clinical drug)
317378005,Product containing precisely loperamide hydrochloride 2 milligram/1 each conventional release oral capsule (clinical drug)
317401002,Product containing precisely mesalazine 250 milligram/1 each conventional release rectal suppository (clinical drug)
317402009,Product containing precisely mesalazine 500 milligram/1 each conventional release rectal suppository (clinical drug)
317404005,Product containing precisely mesalazine 250 milligram/1 each gastro-resistant oral tablet (clinical drug)
317408008,Product containing precisely mesalazine 1 gram/1 each conventional release rectal suppository (clinical drug)
317417008,Product containing precisely mesalazine 400 milligram/1 each gastro-resistant oral tablet (clinical drug)
317431008,Product containing precisely sulfasalazine 500 milligram/1 each conventional release oral tablet (clinical drug)
317432001,Product containing precisely sulfasalazine 500 milligram/1 each conventional release rectal suppository (clinical drug)
317541008,Product containing precisely docusate sodium 10 milligram/1 milliliter conventional release oral solution (clinical drug)
317544000,Product containing precisely docusate sodium 100 milligram/1 each conventional release oral capsule (clinical drug)
317548002,Product containing precisely senna 7.5 milligram/1 each conventional release oral tablet (clinical drug)
317574008,Product containing precisely lactulose 670 milligram/1 milliliter conventional release oral solution (clinical drug)
317665004,Structure of superior articular process of vertebra (body structure)
317682002,Product containing precisely hydrocortisone acetate 25 milligram/1 each conventional release rectal suppository (clinical drug)
317766009,Structure of inferior articular process of vertebra (body structure)
317816007,Stockholm syndrome (disorder)
317895005,Product containing precisely digoxin 62.5 microgram/1 each conventional release oral tablet (clinical drug)
317897002,Product containing precisely digoxin 250 microgram/1 each conventional release oral tablet (clinical drug)
317971007,Product containing precisely furosemide 20 milligram/1 each conventional release oral tablet (clinical drug)
317972000,Product containing precisely furosemide 40 milligram/1 each conventional release oral tablet (clinical drug)
318052005,Product containing precisely amiloride hydrochloride 5 milligram/1 each conventional release oral tablet (clinical drug)
318056008,Product containing precisely spironolactone 25 milligram/1 each conventional release oral tablet (clinical drug)
318186003,Product containing precisely amiodarone hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug)
318187007,Product containing precisely amiodarone hydrochloride 200 milligram/1 each conventional release oral tablet (clinical drug)
318204006,Product containing precisely verapamil hydrochloride 40 milligram/1 each conventional release oral tablet (clinical drug)
318205007,Product containing precisely verapamil hydrochloride 80 milligram/1 each conventional release oral tablet (clinical drug)
318316003,Vernal conjunctivitis (disorder)
318353009,Product containing precisely propranolol hydrochloride 40 milligram/1 each conventional release oral tablet (clinical drug)
318420003,Product containing precisely atenolol 50 milligram/1 each conventional release oral tablet (clinical drug)
318421004,Product containing precisely atenolol 100 milligram/1 each conventional release oral tablet (clinical drug)
318434003,Product containing precisely atenolol 25 milligram/1 each conventional release oral tablet (clinical drug)
318474009,Product containing precisely metoprolol tartrate 100 milligram/1 each conventional release oral tablet (clinical drug)
318475005,Product containing precisely metoprolol tartrate 50 milligram/1 each conventional release oral tablet (clinical drug)
318590006,Product containing precisely bisoprolol fumarate 5 milligram/1 each conventional release oral tablet (clinical drug)
318604001,Product containing precisely bisoprolol fumarate 1.25 milligram/1 each conventional release oral tablet (clinical drug)
318631003,Product containing precisely carvedilol 12.5 milligram/1 each conventional release oral tablet (clinical drug)
318632005,Product containing precisely carvedilol 25 milligram/1 each conventional release oral tablet (clinical drug)
318633000,Product containing precisely carvedilol 3.125 milligram/1 each conventional release oral tablet (clinical drug)
318635007,Product containing precisely carvedilol 6.25 milligram/1 each conventional release oral tablet (clinical drug)
318649003,Product containing precisely hydralazine hydrochloride 25 milligram/1 each conventional release oral tablet (clinical drug)
318650003,Product containing precisely hydralazine hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug)
318672001,Product containing precisely methyldopa 250 milligram/1 each conventional release oral tablet (clinical drug)
318691001,Product containing precisely methyldopa 250 milligram/1 each conventional release oral capsule (clinical drug)
318784009,"Posttraumatic stress disorder, delayed onset (disorder)"
318850001,Product containing precisely enalapril maleate 2.5 milligram/1 each conventional release oral tablet (clinical drug)
318851002,Product containing precisely enalapril maleate 5 milligram/1 each conventional release oral tablet (clinical drug)
318880006,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 20 milligram/1 each conventional release oral tablet (clinical drug)
318884002,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 10 milligram/1 each conventional release oral tablet (clinical drug)
318955005,Product containing precisely losartan potassium 25 milligram/1 each conventional release oral tablet (clinical drug)
318956006,Product containing precisely losartan potassium 50 milligram/1 each conventional release oral tablet (clinical drug)
319206000,Product containing lidoflazine (medicinal product)
319223009,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule (clinical drug)
319297003,Herpetiform aphthous stomatitis (disorder)
319299000,Product containing lacidipine (medicinal product)
319318006,Product containing mibefradil (medicinal product)
319385001,Product containing precisely glyceryl trinitrate 500 microgram/1 each conventional release sublingual tablet (clinical drug)
319733000,Product containing precisely warfarin sodium 1 milligram/1 each conventional release oral tablet (clinical drug)
319735007,Product containing precisely warfarin sodium 5 milligram/1 each conventional release oral tablet (clinical drug)
319736008,Product containing precisely warfarin sodium 500 microgram/1 each conventional release oral tablet (clinical drug)
319740004,Product containing precisely acenocoumarol 1 milligram/1 each conventional release oral tablet (clinical drug)
319996000,Product containing precisely simvastatin 10 milligram/1 each conventional release oral tablet (clinical drug)
319997009,Product containing precisely simvastatin 20 milligram/1 each conventional release oral tablet (clinical drug)
320000009,Product containing precisely simvastatin 40 milligram/1 each conventional release oral tablet (clinical drug)
320012008,Product containing precisely pravastatin sodium 10 milligram/1 each conventional release oral tablet (clinical drug)
320013003,Product containing precisely pravastatin sodium 20 milligram/1 each conventional release oral tablet (clinical drug)
320014009,Product containing precisely pravastatin sodium 40 milligram/1 each conventional release oral tablet (clinical drug)
320822001,Product containing precisely loratadine 10 milligram/1 each conventional release oral tablet (clinical drug)
320835005,Pollen allergy preparations (product)
320917000,Product containing only oxygen in conventional release gas for inhalation (medicinal product form)
321196004,Product containing precisely diazepam 2 milligram/1 each conventional release oral tablet (clinical drug)
321197008,Product containing precisely diazepam 5 milligram/1 each conventional release oral tablet (clinical drug)
321199006,Product containing precisely diazepam 400 microgram/1 milliliter conventional release oral solution (clinical drug)
321365003,Product containing precisely chlorpromazine hydrochloride 10 milligram/1 each conventional release oral tablet (clinical drug)
321366002,Product containing precisely chlorpromazine hydrochloride 25 milligram/1 each conventional release oral tablet (clinical drug)
321367006,Product containing precisely chlorpromazine hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug)
321368001,Product containing precisely chlorpromazine hydrochloride 100 milligram/1 each conventional release oral tablet (clinical drug)
321417000,Product containing precisely haloperidol 5 milligram/1 each conventional release oral tablet (clinical drug)
321420008,Product containing precisely haloperidol 2 milligram/1 milliliter conventional release oral solution (clinical drug)
321448008,Product containing precisely haloperidol 500 microgram/1 each conventional release oral capsule (clinical drug)
321451001,Product containing precisely haloperidol 500 microgram/1 each conventional release oral tablet (clinical drug)
321573006,Product containing precisely clozapine 25 milligram/1 each conventional release oral tablet (clinical drug)
321574000,Product containing precisely clozapine 100 milligram/1 each conventional release oral tablet (clinical drug)
321589009,Product containing precisely risperidone 1 milligram/1 each conventional release oral tablet (clinical drug)
321590000,Product containing precisely risperidone 2 milligram/1 each conventional release oral tablet (clinical drug)
321591001,Product containing precisely risperidone 3 milligram/1 each conventional release oral tablet (clinical drug)
321592008,Product containing precisely risperidone 4 milligram/1 each conventional release oral tablet (clinical drug)
321599004,Product containing precisely risperidone 6 milligram/1 each conventional release oral tablet (clinical drug)
321602009,Product containing precisely risperidone 500 microgram/1 each conventional release oral tablet (clinical drug)
321745007,Product containing precisely amitriptyline hydrochloride 10 milligram/1 each conventional release oral tablet (clinical drug)
321746008,Product containing precisely amitriptyline hydrochloride 25 milligram/1 each conventional release oral tablet (clinical drug)
321785001,Product containing precisely clomipramine hydrochloride 10 milligram/1 each conventional release oral capsule (clinical drug)
321786000,Product containing precisely clomipramine hydrochloride 25 milligram/1 each conventional release oral capsule (clinical drug)
321949006,Product containing precisely fluoxetine (as fluoxetine hydrochloride) 20 milligram/1 each conventional release oral capsule (clinical drug)
322064006,Product containing precisely cyclizine hydrochloride 50 milligram/1 each conventional release oral tablet (clinical drug)
322091008,Product containing precisely metoclopramide hydrochloride 10 milligram/1 each conventional release oral tablet (clinical drug)
322092001,Product containing precisely metoclopramide hydrochloride 1 milligram/1 milliliter conventional release oral solution (clinical drug)
322173001,Product containing precisely ondansetron (as ondansetron hydrochloride) 4 milligram/1 each conventional release oral tablet (clinical drug)
322233001,Product containing precisely aspirin 150 milligram/1 each conventional release rectal suppository (clinical drug)
322236009,Product containing precisely paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)
322238005,Product containing precisely paracetamol 24 milligram/1 milliliter conventional release oral solution (clinical drug)
322257001,Product containing precisely paracetamol 250 milligram/1 each conventional release rectal suppository (clinical drug)
322277008,Product containing precisely paracetamol 24 milligram/1 milliliter conventional release oral suspension (clinical drug)
322280009,Product containing precisely paracetamol 500 milligram/1 each conventional release oral capsule (clinical drug)
322440003,Product containing precisely morphine sulfate 2 milligram/1 milliliter conventional release oral solution (clinical drug)
322492007,Product containing precisely buprenorphine (as buprenorphine hydrochloride) 400 microgram/1 each conventional release sublingual tablet (clinical drug)
322496005,Product containing precisely buprenorphine (as buprenorphine hydrochloride) 2 milligram/1 each conventional release sublingual tablet (clinical drug)
322497001,Product containing precisely buprenorphine (as buprenorphine hydrochloride) 8 milligram/1 each conventional release sublingual tablet (clinical drug)
322498006,Product containing precisely buprenorphine (as buprenorphine hydrochloride) 200 microgram/1 each conventional release sublingual tablet (clinical drug)
322503009,Product containing precisely codeine phosphate 30 milligram/1 each conventional release oral tablet (clinical drug)
322591003,Product containing precisely methadone hydrochloride 5 milligram/1 each conventional release oral tablet (clinical drug)
322708003,Product containing precisely morphine sulfate 10 milligram/1 each conventional release oral tablet (clinical drug)
322863001,Product containing precisely carbamazepine 100 milligram/1 each conventional release oral tablet (clinical drug)
322864007,Product containing precisely carbamazepine 200 milligram/1 each conventional release oral tablet (clinical drug)
322889001,Product containing precisely carbamazepine 200 milligram/1 each conventional release chewable tablet (clinical drug)
322890005,Product containing precisely carbamazepine 100 milligram/1 each conventional release chewable tablet (clinical drug)
322891009,Product containing precisely carbamazepine 20 milligram/1 milliliter conventional release oral suspension (clinical drug)
322906007,Product containing precisely ethosuximide 250 milligram/1 each conventional release oral capsule (clinical drug)
322908008,Product containing precisely ethosuximide 50 milligram/1 milliliter conventional release oral solution (clinical drug)
322915000,Product containing precisely phenobarbital 15 milligram/1 each conventional release oral tablet (clinical drug)
322916004,Product containing precisely phenobarbital 30 milligram/1 each conventional release oral tablet (clinical drug)
322917008,Product containing precisely phenobarbital 60 milligram/1 each conventional release oral tablet (clinical drug)
322918003,Product containing precisely phenobarbital 100 milligram/1 each conventional release oral tablet (clinical drug)
322927002,Product containing precisely phenobarbital 3 milligram/1 milliliter conventional release oral elixir (clinical drug)
322930009,Product containing precisely phenytoin 50 milligram/1 each conventional release chewable tablet (clinical drug)
322931008,Product containing precisely phenytoin 6 milligram/1 milliliter conventional release oral suspension (clinical drug)
322933006,Product containing precisely phenytoin sodium 50 milligram/1 each conventional release oral tablet (clinical drug)
322934000,Product containing precisely phenytoin sodium 100 milligram/1 each conventional release oral tablet (clinical drug)
322943009,Product containing precisely phenytoin sodium 25 milligram/1 each conventional release oral capsule (clinical drug)
322944003,Product containing precisely phenytoin sodium 50 milligram/1 each conventional release oral capsule (clinical drug)
322956002,Product containing precisely sodium valproate 200 milligram/1 each gastro-resistant oral tablet (clinical drug)
322957006,Product containing precisely sodium valproate 500 milligram/1 each gastro-resistant oral tablet (clinical drug)
322981004,Product containing precisely lamotrigine 50 milligram/1 each conventional release oral tablet (clinical drug)
322982006,Product containing precisely lamotrigine 100 milligram/1 each conventional release oral tablet (clinical drug)
322985008,Product containing precisely lamotrigine 25 milligram/1 each conventional release oral tablet (clinical drug)
322991005,Product containing precisely lamotrigine 25 milligram/1 each conventional release orodispersible tablet (clinical drug)
322992003,Product containing precisely lamotrigine 100 milligram/1 each conventional release orodispersible tablet (clinical drug)
322994002,Product containing precisely lamotrigine 200 milligram/1 each conventional release oral tablet (clinical drug)
323069006,Product containing precisely diazepam 2 milligram/1 milliliter conventional release rectal solution (clinical drug)
323074003,Product containing precisely diazepam 4 milligram/1 milliliter conventional release rectal solution (clinical drug)
323243009,Product containing precisely biperiden hydrochloride 2 milligram/1 each conventional release oral tablet (clinical drug)
323284007,Product containing precisely nicotine (as nicotine polacrilex) 2 milligram/1 chewing gum prolonged-release oral gum (clinical drug)
323285008,Product containing precisely nicotine (as nicotine polacrilex) 4 milligram/1 chewing gum prolonged-release oral gum (clinical drug)
323398002,Product containing precisely benzylpenicillin sodium 600 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323416001,Product containing precisely phenoxymethylpenicillin (as phenoxymethylpenicillin potassium) 250 milligram/1 each conventional release oral tablet (clinical drug)
323420002,Product containing precisely phenoxymethylpenicillin (as phenoxymethylpenicillin potassium) 50 milligram/1 milliliter conventional release oral solution (clinical drug)
323509004,Product containing precisely amoxicillin 250 milligram/1 each conventional release oral capsule (clinical drug)
323510009,Product containing precisely amoxicillin 500 milligram/1 each conventional release oral capsule (clinical drug)
323539009,Product containing precisely amoxicillin 500 milligram and clavulanic acid (as clavulanate potassium) 125 milligram/1 each conventional release oral tablet (clinical drug)
323567000,Product containing precisely amoxicillin (as amoxicillin sodium) 500 milligram and clavulanic acid (as clavulanate potassium) 100 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323568005,Product containing precisely amoxicillin (as amoxicillin sodium) 1 gram and clavulanic acid (as clavulanate potassium) 200 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323584006,Product containing precisely ampicillin (as ampicillin sodium) 500 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323671007,Product containing precisely piperacillin (as piperacillin sodium) 4 gram and tazobactam (as tazobactam sodium) 500 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323673005,Product containing precisely piperacillin (as piperacillin sodium) 2 gram and tazobactam (as tazobactam sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323737008,Product containing precisely amoxicillin (as amoxicillin sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323738003,Product containing precisely amoxicillin (as amoxicillin sodium) 500 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323739006,Product containing precisely amoxicillin (as amoxicillin sodium) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
323880005,Product containing precisely cefuroxime (as cefuroxime sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323887008,Product containing precisely cefalexin 25 milligram/1 milliliter conventional release oral suspension (clinical drug)
323888003,Product containing precisely cefalexin 50 milligram/1 milliliter conventional release oral suspension (clinical drug)
323936009,Product containing precisely cefazolin (as cefazolin sodium) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
323973007,Product containing precisely cefixime 200 milligram/1 each conventional release oral tablet (clinical drug)
323989005,Product containing precisely ceftriaxone (as ceftriaxone sodium) 250 milligram/1 vial powder for conventional release solution for injection (clinical drug)
323990001,Product containing precisely ceftriaxone (as ceftriaxone sodium) 1 gram/1 vial powder for conventional release solution for injection (clinical drug)
